1.500000000000000000e+01,4.400000000000000000e+01,2.600000000000000000e+01,3.300000000000000000e+01,3.200000000000000000e+01
4.200000000000000000e+01,1.600000000000000000e+01,2.100000000000000000e+01,4.100000000000000000e+01,3.800000000000000000e+01
