4.800000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,3.800000000000000000e+01,6.600000000000000000e+01,1.300000000000000000e+01,3.700000000000000000e+01,2.700000000000000000e+01,5.700000000000000000e+01,2.100000000000000000e+01
2.800000000000000000e+01,1.400000000000000000e+01,3.400000000000000000e+01,2.700000000000000000e+01,1.100000000000000000e+01,3.400000000000000000e+01,2.100000000000000000e+01,1.000000000000000000e+01,4.900000000000000000e+01,2.700000000000000000e+01
